id_u,name,intro,platform,following_count,follower_count,posts
twitter/379382503,Daniel Hayes,Logic/Science over Emotions. Love is in everything and it's the answer.,twitter,4660,2602,18861
twitter/1742832428824043520,pingyi,🇨🇳互fo互赞， 互赞前十条，看到必回,twitter,3389,3137,747
twitter/733485660808482816,𝔐𝔬𝔲𝔫𝔱𝔞𝔦𝔫 𝔗𝔢𝔡,Sailing into the sunset of the West. “A great civilization is not conquered from without until it has destroyed itself from within.” —Ariel Durant,twitter,1177,416,12461
twitter/1447553574683086849,Russianwarshipfuxkurself,"",twitter,675,263,7207
twitter/1211480538805981184,Laurent🇩🇪/老润🇹🇼,A conservative. Democracy: the God that failed. By Prof. Hans Hoppe/翻成汉语：民国派搞的是共和，不是民运,twitter,168,1078,28315
twitter/3239899850,龘🤍🖤台灣五夏電影GOGO,#臺灣人 #紅藍白去死 #噁蝻去死 -反免術換證 反代孕______銅仁腐鋁 572五夏廚🤍🖤 / 日常碎念 / 各類轉推 / NUKANI🦀ㄉ快樂阿嬤-🐿️🦊🦈,twitter,4857,7,110285
twitter/1054365654797746176,@wingboy,धर्मो रक्षति रक्षितः  A Proud Indian 🇮🇳  * Non-Secular*,twitter,386,58,3645
twitter/948616823993458689,阿姆斯特朗迴旋加速噴氣式阿姆斯特朗炮,Za naszą i waszą wolność 或 For our freedom and yours 为了我们的自由，也为了你们的自由 或 为了你们的自由，也为了我们的自由  ང་ཚོའི་རང་དབང་དང་ཁྱོད་ཀྱི་ཆེད་དུ་ཡིན། بىزنىڭ ئەركىنلىكىمىز ۋە سىلەرنىڭ,twitter,5299,340,7475
twitter/1599966082525175808,Military Conflicts,"Patriots,  unite💪Feel free to support us👆. God bless President Trump🙏 #MAGA2028🇺🇸🇺🇸🇺🇸",twitter,5389,8948,24845
twitter/1017648622668795904,yihong0618,喜欢王小波，大概我们能成为朋友。  我的 2025 https://t.co/pAkSJnpKXA  我的 2024 https://t.co/HfDF6oduB7  我的 2023 https://t.co/QyV8PiZmOY ..............,twitter,3433,74587,27244
twitter/882750416282296320,Paul franks,"Michael & his angels fought against the dragon; & the dragon fought & his angels, 8 & prevailed not; neither was their place found any more in heaven.",twitter,7499,5768,304270
twitter/1465284302783107072,贝拉Kira,A-Soul队长,twitter,598,1217,1560
twitter/1387031007057125382,MummyisTired,"Tired Advocate. Fierce friend of the Jews and all good people. Content of Character is ALL 🩵Freedom, Reason, Morals 🇮🇱 Prevent Certified NOT A TERRORIST 🤣",twitter,8690,17716,72113
twitter/1616966034979958784,拳击手,"",twitter,855,216,496
twitter/1587601034339561472,Tetsuo,mog/acc  Projects: @7etsuo @beeldcoin @groktprompt https://t.co/bfKVKjxM9p,twitter,1001,191998,8964
twitter/17050665,Sam Reynolds,"Sr. Markets Reporter @coindesk  Prev: @blockworks, @idc",twitter,5561,6189,5674
twitter/186449623,纪念文革 怀念遇罗克,"遇罗克-- 中国人权先驱 (1942-1970) ,以“家庭出身问题研究小组”为笔名,在六期《中学文革报》发表头版文章及其他围绕出身问题的文章,最著名的是第一期的《出身论》,全国反响热烈和巨大.68年1月初被捕,在监狱中拒不交代自己和别人,被判处死刑,并被强行活体器官移植.至今他的名字为中共讳莫如深,人民却永远怀念他!",twitter,4291,8996,74707
twitter/1488585551699759106,Paul Healey 🇨🇦🇺🇦,- Retired IT Professional,twitter,2879,5381,13268
twitter/337445422,Louise Watt,"Broadcast journalist in Taiwan via Beijing, Bangkok and London and a few other places along the way.",twitter,1824,2092,1092
twitter/18678924,Jonathan Martin,"Senior political columnist @politico. Best email for audio files, documents, tips and provocative ideas: https://t.co/VmkJz2G3tS or DM for text/signal",twitter,11620,309534,175509
twitter/900456573486514176,Mises Caucus,"The Libertarian Party caucus focused on Austrian economic literacy, decentralization, privatization, and opposition to war. Join us at https://t.co/2V527Wn3ht",twitter,2403,150450,51146
twitter/803686264939548672,grazer 🫑,#NoColdWar,twitter,1080,1004,35648
twitter/1219320940808392705,Kircheis 小孩貓🐱,"A guy lives with a cute cat named Abi. Star wars and star trek fan. May the force be with you 🧖, and live long and prosper🖖 工具鉗推坑王 六四天安門 台獨份子 全真教徒 台灣自訓幫 ISFJ",twitter,2668,6818,40633
twitter/718050617961406465,许艳（余文生律师妻子）,马丁.恩纳尔斯奖获得者余文生律师@yuwensheng9的妻子；基督徒；积极参与支持709维权系列案件；2014年为涉嫌香港占中被捕的余文生律师维权；2018年至2022年为煽动颠覆国家政权罪的余文生律师维权；唯一一位被以涉嫌煽动颠覆国家政权罪传唤的人权律师妻子；曾经一人与约18国外交官同时会见，请求国际社会支持。,twitter,301,27110,2458
twitter/27055034,Sabrina Siddiqui,National Politics Reporter @WSJ. Formerly @guardian & @huffpost. @MedillSchool alum. Sofia's Mama ❤️ Instagram: sabrinasiddiqui Sabrina.Siddiqui@wsj.com,twitter,1874,91425,66003
twitter/1697089198094790656,Larry,"🇺🇸🇺🇸Disabled Veteran, Anti-Grifter, Redneck farm boy. God, Family, Country. 🇺🇸 🇺🇸 Guilty by assoc. All politicians, Republican or Democrat, hate you.",twitter,4103,4033,11516
twitter/1520554735979286528,Bevin Chu 朱炳文,"Chinese General 陳湯 Chen Tang: the Original Wolf Warrior! 明犯強漢者, 雖遠必誅! 'China bad!' libel will be blocked, muted, or debunked, at my discretion.",twitter,13278,14645,29357
twitter/438111039,Steve Rosenberg,Russia Editor for BBC News,twitter,4591,284848,21362
twitter/92079878,Evan Dyer,"",twitter,461,11486,5355
twitter/830173092358057985,Brandon Mancilla,Director @uawregion9a,twitter,1812,3646,5349
twitter/10292132,Joel Pollak,"Senior Ed-at-Large, host @BreitbartNews @SiriusXMPatriot 125, Sun 7 ET. Opinions my own. Subscribe on Locals: https://t.co/qVM9SVxQuF",twitter,5562,297958,122290
twitter/3013412196,Australian Voice,The Great Awakening;  We all have the same enemy: Super-rich behind Satanic Globalist Biden and Trump. Both want to force us into Digital Currency w/o cash.,twitter,1306,1692,119229
twitter/1607364146860785665,Hans Scott,USMC vet MOS 2542...married since 2006. No DMs. Will block everyone send DMs. Woke=block. American w/non American flag in bio=blocked. America First,twitter,3648,3562,70450
twitter/10290592,jeynnecool,"",twitter,569,1289,7062
twitter/27067896,IATA,The International Air Transport Association (IATA) is the global trade association of airlines. Our ~350 members comprise over 80% of total air traffic.,twitter,1678,311885,21150
twitter/1153970326604144640,Ruters乳透社,官方X账户，国安部最高通缉，专注于乳包反共鬼畜作品，投稿请私信or邮箱投稿：Ruters0615@gmail.com Telegram：https://t.co/p6qoFVZxgy YouTube：小反旗&小池塘（被国安橄榄过三回啊三回） Rumble / Spotify：Ruters乳透社,twitter,2360,287255,2856
twitter/1376545710686920707,憩码观澈,- 缘起代码思想，进而感悟世界普遍规律，开始悟道，努力走出“洞穴”…… - 编码小憩之余看看世界 - Full Stack Developer、Tech Leader、架构师、技术经理 - INTJ-A,twitter,646,183,2117
twitter/1014825299962236931,青蘋之末,夫風生於地，起於青蘋之末⋯⋯,twitter,364,154,9825
twitter/1688014112,Amnesty UK - China & East Asia,Amnesty International UK campaigners for human rights in the China & East Asia region - tweets from voluntary country coordinators 🕯,twitter,887,1049,473
twitter/1099089313625604096,Kelvin Lee,"",twitter,1286,295,7514
twitter/1324387542096060417,News Nomad 🗞,🎥 Vid clipper (You’ve seen my work! 🤓) Mod for some of the fastest-growing #Communities on X.,twitter,3244,18315,18998
twitter/3130855439,A Canadian Named Fong,"Retired, protect Democracy , CONVICT Orange POS MFKR,  #RESIST,   Climate Change  ,",twitter,49495,53215,114012
twitter/178065733,Mike Baker,National correspondent for @nytimes. Author of zero books. Signal: 646-394-3002. On Bluesky: https://t.co/o0GitgQpYI,twitter,1546,90299,13262
twitter/1359107213499846658,唐花花💯,肥兔子🐰互fo~~互fo~~🇨🇳🇨🇳🇨🇳,twitter,6387,12820,5134
twitter/1507700204639821824,安然-《信仰自由规则》一书作者,“信仰自由规则”发起者，《信仰自由规则》(英中双语)一书作者，相关理论文章在国内网络上多年来得到广泛传播，并产生了整体性的深远影响。 本书中文共46000字，精而简，快者一两个小时即可读完，启迪常识，凝聚共识，欢迎下载阅读。,twitter,1009,871,8723
twitter/18719020,Hedgeye,We are an independent investment research and financial media company. Not Investment Advice. Access our actionable data-driven research at https://t.co/7g2FfaekGA.,twitter,1321,210058,108735
twitter/1319189809827467265,咦̶？̶不̶色̶猴̶🐒@̶D̶r̶M̶a̶C̶a̶C̶a̶,↑根据推特的正确价值观，该推友无法正常显示。,twitter,659,6025,16117
twitter/18683401,Ken Kontroversial,"Orland Township Trustee, Christ My Lord and Savior. Tweeted more than @elonmusk and celebrities put together! Join me in MAGA! Followed by Scott Baio.",twitter,34022,31781,121472
twitter/1115275083398959105,小獅不在紐約,貓狗雙全｜奶茶聯盟｜吃全麥的麵包｜Torontonian since June 2024,twitter,1509,4798,14880
twitter/1689122559483314176,Crypto Sid,Crypto & Stocks Analyst | Blockchain Developer | 𝕏 content creator | Reply Guy 🤝 |,twitter,2764,3297,17683
twitter/1585877401724194816,Aberystwyth Classic Car Club,"Never give up no matter how bad You think it is, it will get better",twitter,4238,7532,2700
twitter/1233034342797987840,大赌哥,@flock_io Advisor      @nodex_xyz MOD  $FLOCK $HYPE   没任何收费群,twitter,3203,25805,8783
twitter/1751217069163732992,丽江之声（互fo）,"靠近我，靠近丽江！ Get close to me, get close to Lijiang！",twitter,9321,9196,5642
twitter/1035921705716183040,刘家财+8615071814877,（CPPC編號：00074）1998年—2000年，因發起和組建獨立工會，領導葛洲壩集團教育經費維權和反腐運動，於2001年以“煽動顛覆國家政權罪”判處管制2年，剝奪政治權利2年；2013年8月2日，再次因參與民主維權活動和維權公民發起的“同城聚餐”活動， 被以“煽動顛覆政權罪”判處有期徒刑5年，剝奪政治權利3年。,twitter,370,4871,105
twitter/1387253355764862976,汉尼拔火罐,世事兜兜转转，复兴曲曲折折，笑看X圈纷扰，但愿海内升平,twitter,2138,39315,31198
twitter/1734618898514001920,镜月指针,每一天都是一个新的开始，让我们用微笑和勇气去迎接它！,twitter,9113,60610,20095
twitter/1695819086306164737,烂尾中国,烂尾的中国，生活着无数个不自由的灵魂！,twitter,608,10816,2555
twitter/1696177931653943297,C-L2.0,旧号@LiuCiri，欢迎新老朋友关注新号。,twitter,280,664,2566
twitter/429726653,Denny 🦁,"I tweet about Software Engineering, Startups, and books. Building Solutions @ Sahaj. Subscribe to my newsletter for more! 👇",twitter,383,330,6586
twitter/4640808060,💧Jac 🗝🇵🇸,"Mum, wife, artist.",twitter,2696,1046,85388
twitter/933267609276973057,Gao Yuan,Bloomberg News Asia tech reporter. Ex-Beijing drifter for 10+ yrs. Views are mine. Tips: ygao199@bloomberg.net,twitter,1719,3782,1319
twitter/1502533258868797444,Phil Anthropy,Influencer and professional life coach.,twitter,4196,4629,49249
twitter/1533007922342526976,公益翻墙,抗墙首页（https://t.co/ckkKkiwQYy） 开源软件（https://t.co/FxgpoyHYY5）,twitter,10,1422,564
twitter/1320948354008838145,syou,"",twitter,2821,283,32787
twitter/194846719,newsm2005,"Fight, Fight, Fight！",twitter,2481,773,83841
twitter/732462837071642624,CaliPalestine 🔻🇵🇸🇾🇪🇮🇷🇮🇶🇱🇧🇸🇾🔻,"We Support #FreePalestine, Palestinians' right to resist the Zionist entity & Imperialism & will not condemn, qualify, or denounce the Resistance 🇵🇸🌹🔻",twitter,7496,3589,167950
twitter/1283914842986823680,坚莹,继承红色文化的马列孙子们不要天天把华夏二字挂嘴边可好？你不怕你马列祖宗爬起来扇你？,twitter,8899,10408,2589
twitter/1166118583480406016,Lala,Hi,twitter,76,44,205
twitter/161293829,北京爱知行研究所,艾滋病防治民间组织。开展非营利性艾滋病防治工作，旨在预防艾滋病在脆弱人群和边缘人群中的传播，帮助感染者和受艾滋病影响的人群得到必要的医疗和心理支持，反对歧视，保护其基本人权，改善其生存状态。 所长@wanyanhai 邮箱：aizhixing2010@gmail.com 电话010-52461092,twitter,523,3294,1946
twitter/161293917,Glen,"",twitter,1614,409,12959
twitter/488448068,艾自由,当他们屠杀基督徒时，我没有作声，因为我不是基督徒；当他们来抓犹太人时，我保持沉默，因为我不是犹太人；后来他们要杀我，已经没有人能为我作声了……”——德国牧师马丁尼莫拉,twitter,2845,7344,4428
twitter/1620306388793823240,听取蛙声一片,蛙蛙傻事,twitter,494,61,759
twitter/1394992498762678275,粉色高级蛙蛤蛤🐸,学而时习之，墙国404  欢迎私信投稿，视频投稿素材请发邮件: gfwfrog@gmail.com 或Telegram私信机器人 @laohu_bot  投稿 万人Telegram群：https://t.co/5CB3blGlU9  Telegram频道：https://t.co/pMkzA9kEeo  #世界上最安全的,twitter,364,2341,24
twitter/1369870238615961604,Kuku,为买币才上的推,twitter,372,168,1917
twitter/905245551301722113,套路段子手,江山与我何干！反对不平等贸易锁推者一概拉黑！,twitter,181,4446,18390
twitter/85795383,RonnyB,We do not want to become involved in Western conflicts. Australia should declare neutrality without delay. Now is the time!  No DMs.,twitter,11450,13581,530344
twitter/2770151426,Emma Rechenberg,"Co-host of 'National Report' on @newsmax 🇺🇸 Watch weekday mornings, 9-12 EST on Newsmax TV or download the Newsmax+ App",twitter,1900,21439,3216
twitter/1015270771646717953,Justice Seeker 🌊🌊🖖🏼🥁✍🏼🐝,"Attorney 4 low income ppl, mother, wife of man who respects strong women, nature lover #BlueWave2024 #ERA #BLM #JusticeMatters Opinions expressed my own only",twitter,23059,23331,106209
twitter/136128739,Professor Anne-Marie Brady FRSNZ,Tracking politics of China--domestic and foreign; NZ foreign policy; Pacific and polar politics--plus🐦and🐓,twitter,1777,39366,9592
twitter/1772890979130834944,Zh珊珊（互fo💯）,爱美食 爱生活 爱分享（互fo互赞互评）在线必回关💯💯💯,twitter,4310,5350,2304
twitter/1724930908992471040,🦋MagaMorphosis🦋,🇺🇸Trump Won🇺🇸 That’s all you need to know❤️🤍🦋,twitter,5535,7656,18817
twitter/851009893922250752,luolink,ENTP Designer | Concept Artist | Programmer | Operator | UX/UI https://t.co/OTRbpKgyQD AI Best Top: https://t.co/XUxuWXz9Y1 More: https://t.co/4IRbjG3BQK,twitter,1266,4242,1684
twitter/1195513826327826432,DZz,搞液压技术,twitter,2668,1203,4924
twitter/1051851469492707328,Melissa,"warning: i use curse words. if you DM me, I'll get back to you... eventually. serial RTer.",twitter,7715,8231,50719
