id_u,name,intro,platform,following_count,follower_count,posts
twitter/156726345,Kat -MAGA,MAGA! Married Woman That Loves The Beach,twitter,13631,16318,45203
twitter/1180505251306065921,kx1evo®,"Crypto. The King of Jeet,made of toilet paper ANTI CCP.乳包&键政. JJ右倾也是右倾的一种. 业余装机猿.机箱学者.PC&SWITCH.FPS玩家 INTP-T Life is short,play more",twitter,803,320,13350
twitter/1129651509459709953,Üils ᠦᠢᠯᠡᠰ,Өвөрмонголоос Ирландад дүрвэгч  ᠦᠪᠦᠷ  ᠮᠤᠩᠭᠤᠯ ᠠ᠋ᠴᠠ ᠢᠷᠡᠯᠠᠨᠳ᠋  ᠳ᠋ᠤ᠌  ᠲᠦᠷᠪᠡᠭᠴᠢ,twitter,1355,1541,5660
twitter/1237755103529988096,あき,INTJタイプ、犬派🐶来日3年目⌚️婚活中。日本語を間違えたらお気軽にお直しいただければ嬉しいです,twitter,3999,2898,15509
twitter/584546251,Teddi,Co-founder of NitesStudios NoDaNites & PlazaMidwoodNites  Love Life on #LKN & Murrells Inlet!! 😎🇺🇸,twitter,6953,6235,496615
twitter/1194285202375368708,Blake Flayton,we should all be zionists podcast with @einatwilf | author: ten things every jew should know before they go to college | https://t.co/fyUNLt8BSX | laïcité עכשיו,twitter,2644,105347,21619
twitter/1121447284825370624,Belle,👩‍🏫Music is good for the brain. Blocked by Glenn Greenwald and Gunther Eagleman.,twitter,2940,2996,190313
twitter/1856076967134527488,Michi 𝕏,DM to partner up!,twitter,3743,5165,22656
twitter/391608808,Andrew Godsell 💙 🎗️📚 💚,💙 Aspie working in our NHS. Invented the #FBNHS tag. 📚 Author and #BookBlogger.   💚 Green Party member.  💚 I follow back genuine accounts.,twitter,37676,35964,84953
twitter/760707594,🚀Critical Moment🚀,Fight for Freedom and Justice🇭🇰🇺🇦 Save Taiwan🇹🇼 & Hong Long🇭🇰 MAGA🇺🇸 https://t.co/NewzYTJhJ6,twitter,4391,4814,19432
twitter/1448470508073209860,JessiCaT 🪷,"Airhead ♎️♊️♎️ INFJ 🩶 RBF is never resting; it’s always vigilant 😈 ✨in my optimistic nihilism era✨ iced coffee is my thing, but I always have tea 🦋 #onepride",twitter,3193,2296,13177
twitter/14121599,Matthias Götzke,"I write Software. Unhappy optimist, always something to do better. Proud dad :) Picard is the perfect captain !",twitter,5928,2081,41654
twitter/1192944161063763968,Jacky リュウハヤブサ 命理時政,NFSC Fighter/命理师,twitter,3610,1690,12677
twitter/64453919,@erase2004@g0v.social🗳️支持18歲公民權,Tsuki Studio/一人字幕組/東方/Vocaloid/アイマス/星井美希/高垣楓/LOVE LAIKA/WUG/JAMProject/半月推廣/白髮教徒/Brony/碼農/桌遊/調酒/單車/足球/天文/科幻/超級系/GW2/GPG:3023FEA55A5E609D,twitter,1236,1680,162142
twitter/1621581965580173313,ThePunchbowlTM,X SPACES   Tune in each weekday from 8 - 11 a.m. EST #SpacesHost,twitter,4441,21558,22400
twitter/1507794152599306253,Sunny哥,没想到什么,twitter,139,202,7967
twitter/926955891743772672,Sha,I STAND WITH 🇵🇸 @daphney_mp @AliaBlakedp708 @Billiee100 @nine_stars5,twitter,14025,19164,435451
twitter/1510965840774053891,Julie,"America will never be destroyed from the outside. If we falter and lose our freedoms, it will be because we destroyed ourselves. -Abraham Lincoln",twitter,4094,4078,3395
twitter/1679836569593675776,☫شیما☫,عشق فقط عشق به علی  رهبر فقط سید علی,twitter,1107,546,30155
twitter/47678555,Possible,Inspiring climate action.,twitter,1813,31164,20838
twitter/1028630069764218880,huihuilang211,政黨/政治批判,twitter,642,299,2162
twitter/1121010345219383298,canucker 🇨🇦🇺🇸,"10th Gen Canadian with Acadian (Gaspésie) roots, multilingual INTJ, artist, nature lover",twitter,3469,3931,88536
twitter/1446726827993550850,代号9527,纽约高楼林立的上空飞过一架来自重庆的飞机，闪烁着强烈的信号灯,twitter,829,177,793
twitter/2354545939,Isobel Koshiw,Journalist in Ukraine.,twitter,3463,17657,3782
twitter/1164152878262575104,辉夜姬,社会民主主义，社会自由主义，女权主义者，人文主义，人权宣言，坚定的左派，但反对极左！左派才是文明进步的方向！民主人权平等不是“政治正确”，而是正确！！,twitter,528,1184,6707
twitter/1657761371335925763,qinli,"",twitter,89,77,3244
twitter/2161609553,Nahel Belgherze,"Mainly focused on covering extreme weather events worldwide. Also interested in climate dynamics, geohazards and satellite/airborne remote sensing.",twitter,2490,63413,1968
twitter/14125938,Kristine (@schachin on Threads) 🇺🇦,"Digital Strategist & SEO Consultant, Speaker & Writer  ABD on a PhD. Reports fake accounts/bots. https://t.co/95OjTem3fP",twitter,13210,21726,323291
twitter/98012195,𝕋𝕒𝕓𝕚𝕥𝕙𝕒 𝔸𝕟𝕕𝕣𝕖𝕥𝕥𝕚,🇺🇸 I'm silly. Not a liberal! Hate Big Government! ♥️1A/2A! 💙🖤🚔👮 Oklahoma Sooners fan! MAGA🇺🇸 NO DMS! Horror Movies! 🎃Trump is President! Love Vets!,twitter,100063,99000,15787
twitter/30903741,David R. Evans,"Champion of victims of Israel, a genocidal abomination. Costs US $Trils. Formr Sgt USMC Vietnam, Vets 4 Peace Member Palestine & M.East Working Group",twitter,0,11626,213904
twitter/2899807742,NoWorldWar,"Want a peaceful world and opposed to war with Russia and China. We are all in danger of nuclear Armageddon, corporate fascism and climate catastrophe.",twitter,522,282,33735
twitter/1136483176652533760,Joycehuanli,愿榮光歸香港,twitter,1710,1063,16437
twitter/47681852,Sam's Collectors Universe,"Political Consultant, Democrat & bleed blue. Pop culture seller. Embrace the truth, be honest with everyone. Life is too short we need to strive to be  better!",twitter,6504,3981,24916
twitter/2958529045,Martinez🇵🇸🇱🇧🇸🇾🇮🇶🇮🇷🇾🇪🇵🇰,"",twitter,3213,2451,147788
twitter/1177651487607906304,Grumpy SuperMan,"Just hanging out in X Land, like you.. 🇨🇦👊🇺🇸 100% Conservative, Christian… and Trump won (2020)",twitter,18183,18225,7041
twitter/1633129664,nf~天空,"",twitter,207,2726,892
twitter/98014517,Donna Carman,#Democracy #WomensRights #NoBookBans #Ukraine #NoWarCrimes #4BMovement #Independent #Freedom,twitter,2322,1389,14882
twitter/601331150,Anahi Durand Guevara,Sociologa. Docente Universidad Nacional Mayor de San Marcos. Doctora en Ciencias Políticas y Sociales (UNAM). Ex Ministra de la Mujer 🇵🇪,twitter,2470,61727,26442
twitter/215455491,JW,Writer / filmmaker / human rights / Wikipedia / Turkish stuff / he/him,twitter,8603,11540,67254
twitter/1392652504278736897,Val Dislikes GOP Terrorists 🥷🏻& mayonnaise🍴🌊🌊,X is a cesspool of MAGA lies and a dictatorship within a dictatorship but staying for the fight. Please follow me at https://t.co/6R0GXh2356. 🌊🇺🇸,twitter,6073,4759,29435
twitter/391616471,Rosie Wright,📻 Presenter @TimesRadio Early Breakfast. 🎥 Formerly breakfast presenter @Euronews @GBNews. Choir director. Full time enthusiast.,twitter,4129,21720,3432
twitter/1708516304951357440,James Thomas,Web 3 marketing ||| Crypto Enthusiasts ||| Crypto Trader |||| $SOL $ETH $BNB $XRP,twitter,26882,26161,223211
twitter/2950142375,Maria-Fe Celi,"🇵🇪, Latin American, Multipolar. Political and social analysis. Special focus on 🇨🇳🇵🇸🇧🇫.✍️SP rarely ENG. Writing from the 3rd 🌎 forever student. 实事求是",twitter,1253,26383,27551
twitter/1220680851702239233,Lily 🦜,🦜🦜🍊🍊🌱🌱,twitter,6234,2186,63682
twitter/784835485160054784,🇺🇸 🇮🇹 CJ,🇺🇲 God Bless America 🇺🇲 Pro-Life 🇺🇲 IFBAP 🇺🇲 Deplorable 🇺🇲 MAGA 🇺🇲 Back The Blue 🇺🇲 Secure Our Borders 🇺🇲 Support Our Troops 🇺🇲,twitter,5392,5072,27510
twitter/1223647273369907200,GodlyAction,Radical Christian | Jesus is King! 👑,twitter,64126,98321,3253
twitter/1960288632,IJAN,"We are uncompromisingly committed to human emancipation, centering the liberation of Palestine and an end to Zionist colonization of Palestinian land",twitter,687,4061,2056
twitter/938164632,七姑妈,北京孩子 现在西雅图. 毕业于北京电影学院和英国莱斯特大学. 35 岁嫁人以后开始在美国重新读本科. 不参与群嘲和攻击 热爱和平.,twitter,185,25722,13150
twitter/1776223972616458240,洛洛,"",twitter,105,73,891
twitter/987508360336424961,safari,Editor @update4weekly ⚡. Brand Strategy Director / Designer @studiomockup 🎨.  Aviation photographer ✈️ .  Sometime I produce Chinese tweets.,twitter,345,8847,7019
twitter/89629533,"Andréa Worden, J.D.","Human rights, lawyer, writer. Focus on China & the UN, gender, health & HRs, sports. Alum @Yale, @Stanford Law.  Taught @JohnsHopkins, @AUWCL. #WhereIsPengShuai",twitter,5028,3665,9768
twitter/39297925,Ms Nashville,"Nashville is not just for cowboys! (Name is a nickname, I live in Nashville.)",twitter,9397,9877,229296
twitter/902524928175390720,荣剑,自由职业者,twitter,493,263132,7626
twitter/282566465,Guy LeBas,Janney Chief Fixed Income Strategist & PM.  I reject follows from default profile pics and brand new accounts; open to all others.,twitter,910,24883,29130
twitter/1678841863296491606,Ordnance Arbiter.,A Negotiator defuses a potentially explosive situation. A Technician defuzes a potentially explosive situation. Subtle yet stark differences.,twitter,2024,2023,46171
twitter/2161613535,Bear Mason,wife mother grandmother sister aunt,twitter,177,475,22413
twitter/845499697737302017,Harvey JI季孝龙（@cesuogeming 厕所革命发起者),基督徒，政治犯，因发动#厕所革命入狱3年半，2022年2月9日获释。2011年误致一传播民主理念的老者被捕，由此开启赎罪之路。十年间幕后推动“大头娃娃”案，泛亚金融案，惠及五亿农村妇女的土地权益人大立法等。强权巨轮下芸芸苍生的苦难何时毕？遂改人权抗争为民权抗争。此即厕所革命之初衷。既为民请命，甘受惩罚，何惧牢狱？,twitter,1203,30675,6966
twitter/1095959109285773315,诚信（日本处方药幹細胞人胎素 印度药 ）,长期定居日本，16年从事日本处方药 ，印度药品代购 不缺德保证正品 治病救人 厚德载物🙏🏻🙏🏻🙏🏻多关注 给信任 再联络 微信VX：MGW666777,twitter,2446,4732,4790
twitter/1302836434861056001,Zerg,"",twitter,510,255,53397
twitter/1674974857589854212,D Verret,"Don’t follow me. Likes are appreciated. Just another human finding their way, w/an opinion here and there. Seek truth. Fight! Embarrassed American. Apologies.",twitter,125,390,19539
twitter/249013720,Anne Barnard,Then: @nytimes Beirut/Syria/NYC @BostonGlobe Iraq/Mideast @cfr_org @PhillyInquirer @moscowtimes @dartcenter Now: Freedom/recover/explore. @nyu_journalism @ameja,twitter,11844,68099,63645
twitter/1735157031915384832,Chaotic Good Left,"Left leaning liberal. “When the going gets weird, the weird turn professional.” ― Hunter S. Thompson",twitter,3087,757,8868
twitter/56076159,袁新亭，Xinting  Yuan,信上帝，宪章一期，字匠，四川遂宁人，1991年毕业于川北教育学院，曾在初中和出版社混日子，自由职业。微信号yxting0225,twitter,551,8851,11848
twitter/1623295994006999041,chengyinghua8,"",twitter,1600,170,2630
twitter/776932810061860864,Κάλαϊς Κοὖ,Pace con se stesso,twitter,113,99,341
twitter/450341380,Mike Madrid,“The Latino Century” author Latino GOP political consultant; Data & numbers for breakfast @TheLatino_vote podcast 🐿,twitter,4642,147021,55289
twitter/1626724929776373761,Sheila,"Well, we tried.",twitter,5123,4885,1839
twitter/1001499141719998465,K,"",twitter,2376,1316,299
twitter/1220886449836314624,静静看人间🇦🇺🐨🌸,屎里挑饭，还是饭里挑屎？区别大了,twitter,390,885,40084
twitter/1532320123163316225,多伦多逼眼🇹🇼🇨🇦🇺🇦,59驾驶员,twitter,1343,723,408
twitter/22523896,Fair Vote Canada 🗳 🇨🇦,Fair Vote Canada is a national citizens' movement for #ProportionalRepresentation. Sign the Declaration and get involved at https://t.co/bWJxnU76Oj,twitter,9343,29784,43332
twitter/1795654285151399936,笑笑（互fo）,爱笑的人。,twitter,1502,1618,798
twitter/14135426,Keith Ellison,Minnesota Attorney General | Fighting to help Minnesotans afford their lives and live with dignity,twitter,6251,297512,31664
twitter/14134204,"Shira Lazar (she/her) 📍Los Angeles, CA",Emmy Nom Host | Founder @whatstrending @peaceinsidelive | 1M+ Followers on Social Media | Sub to my weekly newsletter 👇#ai #Web3 #wellness #creatoreconomy,twitter,20449,327313,47536
twitter/840781570986381312,老尤Mr. You,音乐人，时事评论人,twitter,67,402,97
twitter/1436985147702882558,Silence Dogood 🇺🇸,Ben Franklin's alter-ego.  Critical thinking practitioner.  Sworn enemy of wokeism.  Avid supporter of thought diversity.  Boston native-Fluent in Sarcasm.,twitter,7284,6172,14252
twitter/3663180085,Captain Trips 🐊🐊,Board certified nurse practitioner/APRN. I'm anti war and I can't stand either side. ✝️,twitter,5098,4981,113665
twitter/878918105010974720,Jean Grace Payne🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿🇮🇪,Justice with equity for all humanity or there is no justice 💚 truth matters. No to prejudices  & racism and  no to war humanity is better than this,twitter,1079,963,52491
twitter/1437917537975500800,速人,皆さま こんにちは🤗高市早苗さんと小野田紀美さんが大好きなおっさんです。海乱鬼さんとニコ姉さんとあんかけナポリさんも大好きです🌸毎朝朝礼してますのでTwitter初心者も方も見かけましたらおはよう！って挨拶しましょうね🤗多分ネトウヨっす🤗日本保守党🤗,twitter,14208,17901,141073
twitter/14136278,Norma Duffy,I believe the truth is out there and I am going to spread it like mustard!  WebDesigner/Illustrator/proBLU/Radio D.J. /RTs aren't endorsements/No DMs 🇺🇦🇺🇸,twitter,2177,1631,134602
twitter/22524908,Ron T. Kim,NYS lawmaker trying out political jiujitsu,twitter,3336,36417,13580
twitter/22526082,Jared Malsin,"Correspondent for @WSJ based in Istanbul, formerly of New York and Cairo. Former Middle East bureau chief for @TIME.  Turning and turning in the widening gyre.",twitter,3163,15003,8008
twitter/14137885,Dean Takahashi,"Been a journalist since 1987 and am Editorial Director for the independent GamesBeat. I cover games, chips, hardware, R&D, and more. Wrote two books on Xbox.",twitter,3896,44457,68044
twitter/190298721,jim manley,"21-year veteran of the U.S Senate. 12 years w/Senator Kennedy and 6 w/Leader Harry Reid. So called democratic “strategist,” former blue check mark",twitter,2401,20850,134405
twitter/56081005,Hannah Allam,DC-based reporter @ProPublica. Okie via Egypt. Signal: HannahAllam.08,twitter,11565,41800,59096
twitter/1869217750356549632,杨柳来思：兴汉（转世号互fo）,筑京观，胡无人，汉道昌！,twitter,422,303,435
twitter/1012382802,Kelley Lane,Co-host & Producer @Candidates4Assa https://t.co/eO2nDBZgLF Editor & broadcast engineer: @AssangeCount;  Election security advocate & media assistant,twitter,6163,3324,50140
twitter/1201793783664381957,zoe（50岁的资深腐女😏为成为财阀努力搬砖）,鲁迅真说过：千万别说公道话，你若是为女人说，那么就是和女人有一腿，若是为有权有势的人说，那就是走狗党羽。至今人性依然如此，看客也只是起哄。而我，还是想说公道话。 不是狭隘爱国者并厌恶狭隘反智者，不管支持什么也别支持的连脑子都没了！无政府主义者，不打算加入任何党。人值得辨论，反智是不值得动气的，呸一声己经是给脸了,twitter,1736,2518,13979
